CustomerKey,ProductKey,OrderQuantity,OrderDate,PromotionKey,UnitPrice,TaxAmt,Total Sales,SalesTerritoryKey
24868,380,2,7/18/2017 0:00,1,"$1,221.68 ",$195.47 ,"$2,639 ",10
24868,477,2,7/18/2017 0:00,1,$2.50 ,$0.40 ,$5 ,10
24868,479,2,7/18/2017 0:00,1,$4.50 ,$0.72 ,$10 ,10
24869,217,1,9/26/2017 0:00,1,$34.99 ,$2.80 ,$38 ,10
24869,477,1,9/26/2017 0:00,1,$4.99 ,$0.40 ,$5 ,10
24870,378,1,7/13/2017 0:00,1,"$2,443.35 ",$195.47 ,"$2,639 ",10
24870,477,1,7/13/2017 0:00,1,$4.99 ,$0.40 ,$5 ,10
24870,479,1,7/13/2017 0:00,1,$8.99 ,$0.72 ,$10 ,10
24871,480,1,7/15/2017 0:00,1,$2.29 ,$0.18 ,$2 ,7
24871,484,1,7/15/2017 0:00,1,$7.95 ,$0.64 ,$9 ,7
24871,529,1,7/15/2017 0:00,1,$3.99 ,$0.32 ,$4 ,7
24871,538,1,7/15/2017 0:00,1,$21.49 ,$1.72 ,$23 ,7
24897,528,1,7/16/2017 0:00,1,$4.99 ,$0.40 ,$5 ,9
24911,217,2,8/1/2017 0:00,1,$17.50 ,$2.80 ,$38 ,9
24911,225,2,8/1/2017 0:00,1,$4.50 ,$0.72 ,$10 ,9
24911,488,2,8/1/2017 0:00,1,$27.00 ,$4.32 ,$58 ,9
24911,528,2,8/1/2017 0:00,1,$2.50 ,$0.40 ,$5 ,9
24931,529,1,7/8/2017 0:00,1,$3.99 ,$0.32 ,$4 ,1
24931,540,1,7/8/2017 0:00,1,$32.60 ,$2.61 ,$35 ,1
24935,480,1,9/9/2017 0:00,1,$2.29 ,$0.18 ,$2 ,4
24935,529,1,9/9/2017 0:00,1,$3.99 ,$0.32 ,$4 ,4
24935,540,1,9/9/2017 0:00,1,$32.60 ,$2.61 ,$35 ,4
24939,477,1,8/19/2017 0:00,1,$4.99 ,$0.40 ,$5 ,6
24939,480,1,8/19/2017 0:00,1,$2.29 ,$0.18 ,$2 ,6
24948,529,1,9/26/2017 0:00,1,$3.99 ,$0.32 ,$4 ,4
24948,540,1,9/26/2017 0:00,1,$32.60 ,$2.61 ,$35 ,4
24950,480,1,9/17/2017 0:00,1,$2.29 ,$0.18 ,$2 ,4
24950,529,1,9/17/2017 0:00,1,$3.99 ,$0.32 ,$4 ,4
24950,540,1,9/17/2017 0:00,1,$32.60 ,$2.61 ,$35 ,4
24951,540,1,7/31/2017 0:00,1,$32.60 ,$2.61 ,$35 ,4
24955,569,1,7/8/2017 0:00,1,$742.35 ,$59.39 ,$802 ,4
24956,481,1,7/8/2017 0:00,1,$8.99 ,$0.72 ,$10 ,4
24956,571,1,7/8/2017 0:00,1,$742.35 ,$59.39 ,$802 ,4
24957,214,4,7/5/2017 0:00,1,$8.75 ,$2.80 ,$38 ,4
24957,570,4,7/5/2017 0:00,1,$185.59 ,$59.39 ,$802 ,4
24961,217,4,7/5/2017 0:00,1,$8.75 ,$2.80 ,$38 ,1
24961,529,4,7/5/2017 0:00,1,$1.00 ,$0.32 ,$4 ,1
24961,540,4,7/5/2017 0:00,1,$8.15 ,$2.61 ,$35 ,1
24962,540,1,7/23/2017 0:00,1,$32.60 ,$2.61 ,$35 ,1
24974,473,1,9/11/2017 0:00,1,$63.50 ,$5.08 ,$69 ,4
24974,529,1,9/11/2017 0:00,1,$3.99 ,$0.32 ,$4 ,4
24974,540,1,9/11/2017 0:00,1,$32.60 ,$2.61 ,$35 ,4
24978,471,1,7/15/2017 0:00,1,$63.50 ,$5.08 ,$69 ,1
24978,487,1,7/15/2017 0:00,1,$54.99 ,$4.40 ,$59 ,1
24978,529,1,7/15/2017 0:00,1,$3.99 ,$0.32 ,$4 ,1
24978,540,1,7/15/2017 0:00,1,$32.60 ,$2.61 ,$35 ,1
24981,540,1,9/16/2017 0:00,1,$32.60 ,$2.61 ,$35 ,1
24984,529,1,8/3/2017 0:00,1,$3.99 ,$0.32 ,$4 ,4
24984,540,1,8/3/2017 0:00,1,$32.60 ,$2.61 ,$35 ,4
24985,222,1,9/9/2017 0:00,1,$34.99 ,$2.80 ,$38 ,4
24985,467,1,9/9/2017 0:00,1,$24.49 ,$1.96 ,$26 ,4
24985,529,1,9/9/2017 0:00,1,$3.99 ,$0.32 ,$4 ,4
24985,540,1,9/9/2017 0:00,1,$32.60 ,$2.61 ,$35 ,4
24999,540,2,9/21/2017 0:00,1,$16.30 ,$2.61 ,$35 ,4
25001,217,1,7/8/2017 0:00,1,$34.99 ,$2.80 ,$38 ,9
25001,477,1,7/8/2017 0:00,1,$4.99 ,$0.40 ,$5 ,9
25001,478,1,7/8/2017 0:00,1,$9.99 ,$0.80 ,$11 ,9
25002,477,1,7/3/2017 0:00,1,$4.99 ,$0.40 ,$5 ,6
25016,477,4,7/26/2017 0:00,1,$1.25 ,$0.40 ,$5 ,6
25017,477,1,8/27/2017 0:00,1,$4.99 ,$0.40 ,$5 ,9
25017,478,1,8/27/2017 0:00,1,$9.99 ,$0.80 ,$11 ,9
25024,540,1,8/12/2017 0:00,1,$32.60 ,$2.61 ,$35 ,4
25029,382,1,7/31/2017 0:00,1,"$1,120.49 ",$89.64 ,"$1,210 ",9
25029,480,1,7/31/2017 0:00,1,$2.29 ,$0.18 ,$2 ,9
25029,483,1,7/31/2017 0:00,1,$120 ,$9.60 ,$130 ,9
25029,529,1,7/31/2017 0:00,1,$3.99 ,$0.32 ,$4 ,9
25029,539,1,7/31/2017 0:00,1,$24.99 ,$2.00 ,$27 ,9
25030,217,2,8/22/2017 0:00,1,$17.50 ,$2.80 ,$38 ,9
25030,390,2,8/22/2017 0:00,1,$560.25 ,$89.64 ,"$1,210 ",9
25030,467,2,8/22/2017 0:00,1,$12.25 ,$1.96 ,$26 ,9
25032,222,1,8/3/2017 0:00,1,$34.99 ,$2.80 ,$38 ,9
25032,382,1,8/3/2017 0:00,1,"$1,120.49 ",$89.64 ,"$1,210 ",9
25032,529,1,8/3/2017 0:00,1,$3.99 ,$0.32 ,$4 ,9
25032,539,1,8/3/2017 0:00,1,$24.99 ,$2.00 ,$27 ,9
25033,386,1,8/6/2017 0:00,1,"$1,120.49 ",$89.64 ,"$1,210 ",9
25043,225,1,8/24/2017 0:00,1,$8.99 ,$0.72 ,$10 ,4
25043,483,1,8/24/2017 0:00,1,$120 ,$9.60 ,$130 ,4
25043,540,1,8/24/2017 0:00,1,$32.60 ,$2.61 ,$35 ,4
25054,222,1,7/24/2017 0:00,1,$34.99 ,$2.80 ,$38 ,9
25054,472,1,7/24/2017 0:00,1,$63.50 ,$5.08 ,$69 ,9
25054,528,1,7/24/2017 0:00,1,$4.99 ,$0.40 ,$5 ,9
25055,480,1,9/23/2017 0:00,1,$2.29 ,$0.18 ,$2 ,9
25055,528,1,9/23/2017 0:00,1,$4.99 ,$0.40 ,$5 ,9
25056,480,1,8/21/2017 0:00,1,$2.29 ,$0.18 ,$2 ,9
25056,528,1,8/21/2017 0:00,1,$4.99 ,$0.40 ,$5 ,9
25070,473,2,9/21/2017 0:00,1,$31.75 ,$5.08 ,$69 ,6
25070,477,2,9/21/2017 0:00,1,$2.50 ,$0.40 ,$5 ,6
25081,217,1,8/21/2017 0:00,1,$34.99 ,$2.80 ,$38 ,4
25081,568,1,8/21/2017 0:00,1,$742.35 ,$59.39 ,$802 ,4
25089,480,1,9/24/2017 0:00,1,$2.29 ,$0.18 ,$2 ,1
25089,540,1,9/24/2017 0:00,1,$32.60 ,$2.61 ,$35 ,1
25103,488,1,8/5/2017 0:00,1,$53.99 ,$4.32 ,$58 ,4
25103,529,1,8/5/2017 0:00,1,$3.99 ,$0.32 ,$4 ,4
25103,540,1,8/5/2017 0:00,1,$32.60 ,$2.61 ,$35 ,4
25108,382,1,8/7/2017 0:00,1,"$1,120.49 ",$89.64 ,"$1,210 ",9
25108,463,1,8/7/2017 0:00,1,$24.49 ,$1.96 ,$26 ,9
25108,491,1,8/7/2017 0:00,1,$53.99 ,$4.32 ,$58 ,9
25110,222,1,7/27/2017 0:00,1,$34.99 ,$2.80 ,$38 ,9
25110,528,1,7/27/2017 0:00,1,$4.99 ,$0.40 ,$5 ,9
25112,217,4,8/23/2017 0:00,1,$8.75 ,$2.80 ,$38 ,9
25112,386,4,8/23/2017 0:00,1,$280.12 ,$89.64 ,"$1,210 ",9
25113,217,1,8/20/2017 0:00,1,$34.99 ,$2.80 ,$38 ,9
25113,382,1,8/20/2017 0:00,1,"$1,120.49 ",$89.64 ,"$1,210 ",9
25113,465,1,8/20/2017 0:00,1,$24.49 ,$1.96 ,$26 ,9
25114,217,1,8/17/2017 0:00,1,$34.99 ,$2.80 ,$38 ,9
25114,390,1,8/17/2017 0:00,1,"$1,120.49 ",$89.64 ,"$1,210 ",9
25118,480,1,8/21/2017 0:00,1,$2.29 ,$0.18 ,$2 ,9
25118,528,1,8/21/2017 0:00,1,$4.99 ,$0.40 ,$5 ,9
25123,217,2,9/14/2017 0:00,1,$17.50 ,$2.80 ,$38 ,9
25123,528,2,9/14/2017 0:00,1,$2.50 ,$0.40 ,$5 ,9
25125,473,2,9/28/2017 0:00,1,$31.75 ,$5.08 ,$69 ,9
25125,528,2,9/28/2017 0:00,1,$2.50 ,$0.40 ,$5 ,9
25127,384,1,7/2/2017 0:00,1,"$1,120.49 ",$89.64 ,"$1,210 ",9
25127,491,1,7/2/2017 0:00,1,$53.99 ,$4.32 ,$58 ,9
25128,217,1,8/25/2017 0:00,1,$34.99 ,$2.80 ,$38 ,9
25128,529,1,8/25/2017 0:00,1,$3.99 ,$0.32 ,$4 ,9
25128,538,1,8/25/2017 0:00,1,$21.49 ,$1.72 ,$23 ,9
25131,528,1,7/22/2017 0:00,1,$4.99 ,$0.40 ,$5 ,9
25132,528,1,9/20/2017 0:00,1,$4.99 ,$0.40 ,$5 ,9
25133,217,1,7/31/2017 0:00,1,$34.99 ,$2.80 ,$38 ,9
25133,382,1,7/31/2017 0:00,1,"$1,120.49 ",$89.64 ,"$1,210 ",9
25138,384,1,7/20/2017 0:00,1,"$1,120.49 ",$89.64 ,"$1,210 ",9
25144,529,1,9/20/2017 0:00,1,$3.99 ,$0.32 ,$4 ,8
25144,538,1,9/20/2017 0:00,1,$21.49 ,$1.72 ,$23 ,8
25147,222,2,8/1/2017 0:00,1,$17.50 ,$2.80 ,$38 ,6
25147,477,2,8/1/2017 0:00,1,$2.50 ,$0.40 ,$5 ,6
25157,480,2,7/4/2017 0:00,1,$1.15 ,$0.18 ,$2 ,6
25157,528,2,7/4/2017 0:00,1,$2.50 ,$0.40 ,$5 ,6
25158,214,2,9/7/2017 0:00,1,$17.50 ,$2.80 ,$38 ,1
25158,529,2,9/7/2017 0:00,1,$2.00 ,$0.32 ,$4 ,1
25158,540,2,9/7/2017 0:00,1,$16.30 ,$2.61 ,$35 ,1
25159,217,1,9/27/2017 0:00,1,$34.99 ,$2.80 ,$38 ,1
25159,529,1,9/27/2017 0:00,1,$3.99 ,$0.32 ,$4 ,1
25159,540,1,9/27/2017 0:00,1,$32.60 ,$2.61 ,$35 ,1
25166,214,2,9/28/2017 0:00,1,$17.50 ,$2.80 ,$38 ,4
25166,225,2,9/28/2017 0:00,1,$4.50 ,$0.72 ,$10 ,4
25166,491,2,9/28/2017 0:00,1,$27.00 ,$4.32 ,$58 ,4
25166,529,2,9/28/2017 0:00,1,$2.00 ,$0.32 ,$4 ,4
25166,540,2,9/28/2017 0:00,1,$16.30 ,$2.61 ,$35 ,4
25168,480,1,8/24/2017 0:00,1,$2.29 ,$0.18 ,$2 ,4
25168,529,1,8/24/2017 0:00,1,$3.99 ,$0.32 ,$4 ,4
25168,540,1,8/24/2017 0:00,1,$32.60 ,$2.61 ,$35 ,4
25176,529,1,9/27/2017 0:00,1,$3.99 ,$0.32 ,$4 ,4
25176,540,1,9/27/2017 0:00,1,$32.60 ,$2.61 ,$35 ,4
25179,217,2,9/28/2017 0:00,1,$17.50 ,$2.80 ,$38 ,1
25179,529,2,9/28/2017 0:00,1,$2.00 ,$0.32 ,$4 ,1
25179,540,2,9/28/2017 0:00,1,$16.30 ,$2.61 ,$35 ,1
25190,529,1,9/16/2017 0:00,1,$3.99 ,$0.32 ,$4 ,1
25190,540,1,9/16/2017 0:00,1,$32.60 ,$2.61 ,$35 ,1
25194,540,1,7/3/2017 0:00,1,$32.60 ,$2.61 ,$35 ,1
25195,529,1,8/13/2017 0:00,1,$3.99 ,$0.32 ,$4 ,4
25195,540,1,8/13/2017 0:00,1,$32.60 ,$2.61 ,$35 ,4
25209,222,4,7/26/2017 0:00,1,$8.75 ,$2.80 ,$38 ,6
25209,225,4,7/26/2017 0:00,1,$2.25 ,$0.72 ,$10 ,6
25209,231,4,7/26/2017 0:00,1,$12.50 ,$4.00 ,$54 ,6
25209,477,4,7/26/2017 0:00,1,$1.25 ,$0.40 ,$5 ,6
25213,222,4,7/5/2017 0:00,1,$8.75 ,$2.80 ,$38 ,9
25213,388,4,7/5/2017 0:00,1,$280.12 ,$89.64 ,"$1,210 ",9
25213,529,4,7/5/2017 0:00,1,$1.00 ,$0.32 ,$4 ,9
25213,539,4,7/5/2017 0:00,1,$6.25 ,$2.00 ,$27 ,9
25214,382,1,7/24/2017 0:00,1,"$1,120.49 ",$89.64 ,"$1,210 ",9
25214,529,1,7/24/2017 0:00,1,$3.99 ,$0.32 ,$4 ,9
25214,539,1,7/24/2017 0:00,1,$24.99 ,$2.00 ,$27 ,9
25215,222,1,7/6/2017 0:00,1,$34.99 ,$2.80 ,$38 ,9
25215,388,1,7/6/2017 0:00,1,"$1,120.49 ",$89.64 ,"$1,210 ",9
25216,234,4,9/8/2017 0:00,1,$12.50 ,$4.00 ,$54 ,9
25216,467,4,9/8/2017 0:00,1,$6.12 ,$1.96 ,$26 ,9
25216,528,4,9/8/2017 0:00,1,$1.25 ,$0.40 ,$5 ,9
25218,217,4,7/12/2017 0:00,1,$8.75 ,$2.80 ,$38 ,9
25218,386,4,7/12/2017 0:00,1,$280.12 ,$89.64 ,"$1,210 ",9
25218,529,4,7/12/2017 0:00,1,$1.00 ,$0.32 ,$4 ,9
25218,539,4,7/12/2017 0:00,1,$6.25 ,$2.00 ,$27 ,9
25221,225,4,8/2/2017 0:00,1,$2.25 ,$0.72 ,$10 ,9
25221,390,4,8/2/2017 0:00,1,$280.12 ,$89.64 ,"$1,210 ",9
25221,477,4,8/2/2017 0:00,1,$1.25 ,$0.40 ,$5 ,9
25221,479,4,8/2/2017 0:00,1,$2.25 ,$0.72 ,$10 ,9
25222,390,1,8/26/2017 0:00,1,"$1,120.49 ",$89.64 ,"$1,210 ",9
25225,388,1,7/29/2017 0:00,1,"$1,120.49 ",$89.64 ,"$1,210 ",9
25225,479,1,7/29/2017 0:00,1,$8.99 ,$0.72 ,$10 ,9
25226,386,1,7/21/2017 0:00,1,"$1,120.49 ",$89.64 ,"$1,210 ",9
25226,482,1,7/21/2017 0:00,1,$8.99 ,$0.72 ,$10 ,9
25226,529,1,7/21/2017 0:00,1,$3.99 ,$0.32 ,$4 ,9
25226,539,1,7/21/2017 0:00,1,$24.99 ,$2.00 ,$27 ,9
25228,390,1,7/31/2017 0:00,1,"$1,120.49 ",$89.64 ,"$1,210 ",9
25229,214,1,7/17/2017 0:00,1,$34.99 ,$2.80 ,$38 ,9
25229,384,1,7/17/2017 0:00,1,"$1,120.49 ",$89.64 ,"$1,210 ",9
25231,384,4,7/12/2017 0:00,1,$280.12 ,$89.64 ,"$1,210 ",9
25231,477,4,7/12/2017 0:00,1,$1.25 ,$0.40 ,$5 ,9
25231,479,4,7/12/2017 0:00,1,$2.25 ,$0.72 ,$10 ,9
25231,487,4,7/12/2017 0:00,1,$13.75 ,$4.40 ,$59 ,9
25233,480,4,7/12/2017 0:00,1,$0.57 ,$0.18 ,$2 ,9
25233,528,4,7/12/2017 0:00,1,$1.25 ,$0.40 ,$5 ,9
25234,390,1,7/16/2017 0:00,1,"$1,120.49 ",$89.64 ,"$1,210 ",9
25234,491,1,7/16/2017 0:00,1,$53.99 ,$4.32 ,$58 ,9
25235,214,1,8/26/2017 0:00,1,$34.99 ,$2.80 ,$38 ,9
25235,390,1,8/26/2017 0:00,1,"$1,120.49 ",$89.64 ,"$1,210 ",9
25236,222,1,9/26/2017 0:00,1,$34.99 ,$2.80 ,$38 ,9
25236,528,1,9/26/2017 0:00,1,$4.99 ,$0.40 ,$5 ,9
25239,480,1,9/30/2017 0:00,1,$2.29 ,$0.18 ,$2 ,9
25239,528,1,9/30/2017 0:00,1,$4.99 ,$0.40 ,$5 ,9
25240,390,2,8/15/2017 0:00,1,$560.25 ,$89.64 ,"$1,210 ",9
25242,386,2,8/8/2017 0:00,1,$560.25 ,$89.64 ,"$1,210 ",9
25243,214,1,8/3/2017 0:00,1,$34.99 ,$2.80 ,$38 ,9
25243,388,1,8/3/2017 0:00,1,"$1,120.49 ",$89.64 ,"$1,210 ",9
25245,487,4,8/16/2017 0:00,1,$13.75 ,$4.40 ,$59 ,9
25245,529,4,8/16/2017 0:00,1,$1.00 ,$0.32 ,$4 ,9
25249,222,1,8/24/2017 0:00,1,$34.99 ,$2.80 ,$38 ,9
25249,384,1,8/24/2017 0:00,1,"$1,120.49 ",$89.64 ,"$1,210 ",9
25249,477,1,8/24/2017 0:00,1,$4.99 ,$0.40 ,$5 ,9
25249,479,1,8/24/2017 0:00,1,$8.99 ,$0.72 ,$10 ,9
25250,222,2,8/29/2017 0:00,1,$17.50 ,$2.80 ,$38 ,9
25250,384,2,8/29/2017 0:00,1,$560.25 ,$89.64 ,"$1,210 ",9
25250,529,2,8/29/2017 0:00,1,$2.00 ,$0.32 ,$4 ,9
25250,539,2,8/29/2017 0:00,1,$12.50 ,$2.00 ,$27 ,9
25252,214,4,8/23/2017 0:00,1,$8.75 ,$2.80 ,$38 ,9
25252,386,4,8/23/2017 0:00,1,$280.12 ,$89.64 ,"$1,210 ",9
25252,465,4,8/23/2017 0:00,1,$6.12 ,$1.96 ,$26 ,9
25252,477,4,8/23/2017 0:00,1,$1.25 ,$0.40 ,$5 ,9
25252,479,4,8/23/2017 0:00,1,$2.25 ,$0.72 ,$10 ,9
25254,485,2,8/1/2017 0:00,1,$10.99 ,$1.76 ,$24 ,1
25254,528,2,8/1/2017 0:00,1,$2.50 ,$0.40 ,$5 ,1
25254,535,2,8/1/2017 0:00,1,$12.50 ,$2.00 ,$27 ,1
25255,540,2,8/8/2017 0:00,1,$16.30 ,$2.61 ,$35 ,4
25257,480,1,7/7/2017 0:00,1,$2.29 ,$0.18 ,$2 ,4
25257,483,1,7/7/2017 0:00,1,$120 ,$9.60 ,$130 ,4
25257,535,1,7/7/2017 0:00,1,$24.99 ,$2.00 ,$27 ,4
25258,467,2,8/22/2017 0:00,1,$12.25 ,$1.96 ,$26 ,4
25258,535,2,8/22/2017 0:00,1,$12.50 ,$2.00 ,$27 ,4
25260,480,1,9/3/2017 0:00,1,$2.29 ,$0.18 ,$2 ,1
25260,540,1,9/3/2017 0:00,1,$32.60 ,$2.61 ,$35 ,1
25263,217,1,9/11/2017 0:00,1,$34.99 ,$2.80 ,$38 ,9
25263,529,1,9/11/2017 0:00,1,$3.99 ,$0.32 ,$4 ,9
25263,538,1,9/11/2017 0:00,1,$21.49 ,$1.72 ,$23 ,9
25266,488,1,7/6/2017 0:00,1,$53.99 ,$4.32 ,$58 ,9
25266,529,1,7/6/2017 0:00,1,$3.99 ,$0.32 ,$4 ,9
25268,222,1,9/24/2017 0:00,1,$34.99 ,$2.80 ,$38 ,9
25268,529,1,9/24/2017 0:00,1,$3.99 ,$0.32 ,$4 ,9
25268,538,1,9/24/2017 0:00,1,$21.49 ,$1.72 ,$23 ,9
25269,480,1,9/13/2017 0:00,1,$2.29 ,$0.18 ,$2 ,9
25269,538,1,9/13/2017 0:00,1,$21.49 ,$1.72 ,$23 ,9
25270,217,1,8/20/2017 0:00,1,$34.99 ,$2.80 ,$38 ,9
25270,388,1,8/20/2017 0:00,1,"$1,120.49 ",$89.64 ,"$1,210 ",9
25271,217,2,8/29/2017 0:00,1,$17.50 ,$2.80 ,$38 ,9
25271,388,2,8/29/2017 0:00,1,$560.25 ,$89.64 ,"$1,210 ",9
25272,388,1,8/6/2017 0:00,1,"$1,120.49 ",$89.64 ,"$1,210 ",9
25272,488,1,8/6/2017 0:00,1,$53.99 ,$4.32 ,$58 ,9
25273,388,1,8/18/2017 0:00,1,"$1,120.49 ",$89.64 ,"$1,210 ",9
25273,467,1,8/18/2017 0:00,1,$24.49 ,$1.96 ,$26 ,9
25273,491,1,8/18/2017 0:00,1,$53.99 ,$4.32 ,$58 ,9
25275,480,4,8/16/2017 0:00,1,$0.57 ,$0.18 ,$2 ,1
25275,540,4,8/16/2017 0:00,1,$8.15 ,$2.61 ,$35 ,1
25276,480,1,8/10/2017 0:00,1,$2.29 ,$0.18 ,$2 ,1
25276,529,1,8/10/2017 0:00,1,$3.99 ,$0.32 ,$4 ,1
25276,540,1,8/10/2017 0:00,1,$32.60 ,$2.61 ,$35 ,1
25283,480,1,7/23/2017 0:00,1,$2.29 ,$0.18 ,$2 ,4
25283,529,1,7/23/2017 0:00,1,$3.99 ,$0.32 ,$4 ,4
25283,540,1,7/23/2017 0:00,1,$32.60 ,$2.61 ,$35 ,4
25293,214,1,9/30/2017 0:00,1,$34.99 ,$2.80 ,$38 ,1
25293,540,1,9/30/2017 0:00,1,$32.60 ,$2.61 ,$35 ,1
25294,225,1,8/27/2017 0:00,1,$8.99 ,$0.72 ,$10 ,9
25294,388,1,8/27/2017 0:00,1,"$1,120.49 ",$89.64 ,"$1,210 ",9
25294,490,1,8/27/2017 0:00,1,$53.99 ,$4.32 ,$58 ,9
25298,477,4,9/8/2017 0:00,1,$1.25 ,$0.40 ,$5 ,10
25311,214,1,9/18/2017 0:00,1,$34.99 ,$2.80 ,$38 ,7
25311,582,1,9/18/2017 0:00,1,"$1,700.99 ",$136.08 ,"$1,837 ",7
25313,529,4,7/26/2017 0:00,1,$1.00 ,$0.32 ,$4 ,10
25316,530,1,8/7/2017 0:00,1,$4.99 ,$0.40 ,$5 ,7
25317,471,1,7/20/2017 0:00,1,$63.50 ,$5.08 ,$69 ,8
25317,529,1,7/20/2017 0:00,1,$3.99 ,$0.32 ,$4 ,8
25317,538,1,7/20/2017 0:00,1,$21.49 ,$1.72 ,$23 ,8
25326,228,1,7/7/2017 0:00,1,$49.99 ,$4.00 ,$54 ,7
25326,529,1,7/7/2017 0:00,1,$3.99 ,$0.32 ,$4 ,7
25326,539,1,7/7/2017 0:00,1,$24.99 ,$2.00 ,$27 ,7
25328,222,1,7/3/2017 0:00,1,$34.99 ,$2.80 ,$38 ,6
25328,237,1,7/3/2017 0:00,1,$49.99 ,$4.00 ,$54 ,6
25328,477,1,7/3/2017 0:00,1,$4.99 ,$0.40 ,$5 ,6
25333,471,4,9/15/2017 0:00,1,$15.88 ,$5.08 ,$69 ,1
25333,529,4,9/15/2017 0:00,1,$1.00 ,$0.32 ,$4 ,1
25333,540,4,9/15/2017 0:00,1,$8.15 ,$2.61 ,$35 ,1
25345,535,1,9/12/2017 0:00,1,$24.99 ,$2.00 ,$27 ,4
25349,477,1,7/29/2017 0:00,1,$4.99 ,$0.40 ,$5 ,6
25350,480,4,9/15/2017 0:00,1,$0.57 ,$0.18 ,$2 ,4
25350,528,4,9/15/2017 0:00,1,$1.25 ,$0.40 ,$5 ,4
25350,535,4,9/15/2017 0:00,1,$6.25 ,$2.00 ,$27 ,4
25352,528,1,9/6/2017 0:00,1,$4.99 ,$0.40 ,$5 ,1
25352,535,1,9/6/2017 0:00,1,$24.99 ,$2.00 ,$27 ,1
25353,480,1,9/9/2017 0:00,1,$2.29 ,$0.18 ,$2 ,1
25353,535,1,9/9/2017 0:00,1,$24.99 ,$2.00 ,$27 ,1
25355,217,1,8/4/2017 0:00,1,$34.99 ,$2.80 ,$38 ,1
25355,535,1,8/4/2017 0:00,1,$24.99 ,$2.00 ,$27 ,1
25358,480,2,7/18/2017 0:00,1,$1.15 ,$0.18 ,$2 ,1
25358,535,2,7/18/2017 0:00,1,$12.50 ,$2.00 ,$27 ,1
25369,483,1,9/9/2017 0:00,1,$120 ,$9.60 ,$130 ,4
25369,529,1,9/9/2017 0:00,1,$3.99 ,$0.32 ,$4 ,4
25369,540,1,9/9/2017 0:00,1,$32.60 ,$2.61 ,$35 ,4
25373,222,1,9/26/2017 0:00,1,$34.99 ,$2.80 ,$38 ,4
25373,529,1,9/26/2017 0:00,1,$3.99 ,$0.32 ,$4 ,4
25373,540,1,9/26/2017 0:00,1,$32.60 ,$2.61 ,$35 ,4
25416,480,1,7/20/2017 0:00,1,$2.29 ,$0.18 ,$2 ,4
25416,484,1,7/20/2017 0:00,1,$7.95 ,$0.64 ,$9 ,4
25416,528,1,7/20/2017 0:00,1,$4.99 ,$0.40 ,$5 ,4
25416,535,1,7/20/2017 0:00,1,$24.99 ,$2.00 ,$27 ,4
25420,489,1,7/21/2017 0:00,1,$53.99 ,$4.32 ,$58 ,1
25420,578,1,7/21/2017 0:00,1,"$1,214.85 ",$97.19 ,"$1,312 ",1
25421,222,1,7/16/2017 0:00,1,$34.99 ,$2.80 ,$38 ,1
25421,577,1,7/16/2017 0:00,1,"$1,214.85 ",$97.19 ,"$1,312 ",1
25432,222,1,7/17/2017 0:00,1,$34.99 ,$2.80 ,$38 ,4
25432,579,1,7/17/2017 0:00,1,"$1,214.85 ",$97.19 ,"$1,312 ",4
25436,541,1,7/24/2017 0:00,1,$28.99 ,$2.32 ,$31 ,4
25436,560,1,7/24/2017 0:00,1,"$1,214.85 ",$97.19 ,"$1,312 ",4
25444,489,2,7/4/2017 0:00,1,$27.00 ,$4.32 ,$58 ,8
25444,581,2,7/4/2017 0:00,1,$850.50 ,$136.08 ,"$1,837 ",8
25445,222,1,7/2/2017 0:00,1,$34.99 ,$2.80 ,$38 ,8
25445,580,1,7/2/2017 0:00,1,"$1,700.99 ",$136.08 ,"$1,837 ",8
25462,214,1,7/10/2017 0:00,1,$34.99 ,$2.80 ,$38 ,8
25462,529,1,7/10/2017 0:00,1,$3.99 ,$0.32 ,$4 ,8
25462,539,1,7/10/2017 0:00,1,$24.99 ,$2.00 ,$27 ,8
25462,580,1,7/10/2017 0:00,1,"$1,700.99 ",$136.08 ,"$1,837 ",8
25472,480,1,8/6/2017 0:00,1,$2.29 ,$0.18 ,$2 ,8
25472,529,1,8/6/2017 0:00,1,$3.99 ,$0.32 ,$4 ,8
25472,538,1,8/6/2017 0:00,1,$21.49 ,$1.72 ,$23 ,8
25474,214,4,7/26/2017 0:00,1,$8.75 ,$2.80 ,$38 ,10
25474,529,4,7/26/2017 0:00,1,$1.00 ,$0.32 ,$4 ,10
25481,214,1,7/9/2017 0:00,1,$34.99 ,$2.80 ,$38 ,10
25481,376,1,7/9/2017 0:00,1,"$2,443.35 ",$195.47 ,"$2,639 ",10
25487,480,1,9/9/2017 0:00,1,$2.29 ,$0.18 ,$2 ,8
25487,484,1,9/9/2017 0:00,1,$7.95 ,$0.64 ,$9 ,8
25487,538,1,9/9/2017 0:00,1,$21.49 ,$1.72 ,$23 ,8
25490,480,1,7/23/2017 0:00,1,$2.29 ,$0.18 ,$2 ,7
25490,530,1,7/23/2017 0:00,1,$4.99 ,$0.40 ,$5 ,7
25491,480,4,7/19/2017 0:00,1,$0.57 ,$0.18 ,$2 ,7
25491,530,4,7/19/2017 0:00,1,$1.25 ,$0.40 ,$5 ,7
25492,217,1,7/24/2017 0:00,1,$34.99 ,$2.80 ,$38 ,8
25492,529,1,7/24/2017 0:00,1,$3.99 ,$0.32 ,$4 ,8
